L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
10.62,4.93,17.66,6.03,0.48,2.59,1.44,1.63,45.38,1.19,11.98,10.28,4.0,1.25,1.15,0.87,1.73,32.45,1
9.77,3.66,14.69,3.32,0.58,2.2,1.44,1.53,37.19,1.62,8.66,3.83,2.81,1.25,1.06,1.06,1.44,21.730000000000004,1
7.22,3.06,7.22,2.13,0.67,1.73,1.53,1.63,25.189999999999998,2.04,4.67,2.55,2.21,1.25,0.96,1.15,1.15,15.979999999999999,1
4.42,1.36,4.0,0.85,0.67,1.34,1.53,1.63,15.799999999999999,2.21,0.6,2.21,2.21,1.44,1.06,1.15,0.96,11.84,1
1.11,1.36,1.62,1.02,0.77,1.44,1.73,1.63,10.68,2.38,0.6,2.3,2.21,1.44,1.15,1.34,1.25,12.67,1
1.11,1.36,1.19,1.02,0.87,1.44,1.73,1.73,10.45,2.38,0.68,2.3,2.21,1.53,1.25,1.34,1.25,12.940000000000001,1
1.19,1.36,1.02,1.19,0.87,1.53,1.82,1.73,10.709999999999999,2.47,0.77,2.3,2.3,1.53,1.25,1.34,1.25,13.21,1
1.28,1.36,0.94,1.28,0.87,1.53,1.82,1.82,10.899999999999999,2.47,0.77,2.3,2.21,1.53,1.34,1.44,1.34,13.4,1
1.19,1.28,0.77,1.45,0.77,1.44,1.34,1.25,9.489999999999998,2.47,0.68,2.3,2.21,1.63,1.34,1.44,1.25,13.32,1
0.68,1.19,0.77,1.02,0.58,1.44,4.5,7.08,17.259999999999998,2.55,0.77,2.3,2.38,1.53,1.34,1.44,1.25,13.56,1
2.13,1.45,2.55,1.28,0.67,1.82,10.14,10.23,30.27,2.64,0.68,2.21,2.38,1.63,1.34,1.25,1.25,13.379999999999999,1
3.4,1.7,4.76,2.47,0.58,3.54,9.95,10.04,36.44,2.47,0.6,2.3,2.21,1.63,1.34,0.58,1.25,12.379999999999999,1
6.2,2.81,7.05,3.15,0.67,4.59,10.43,9.95,44.85,2.55,0.6,2.21,2.13,1.15,0.77,4.5,11.29,25.200000000000003,1
7.05,3.15,7.9,3.57,0.87,5.36,9.09,9.56,46.55,2.64,0.77,2.72,2.21,1.15,0.87,6.6,11.96,28.92,1
7.73,3.32,8.49,3.91,0.87,5.36,8.61,9.18,47.47,2.21,4.59,8.66,4.42,1.34,1.15,8.99,14.54,45.900000000000006,1
8.33,3.74,8.75,4.17,0.77,5.45,7.94,8.7,47.85,1.87,6.2,10.45,5.86,1.34,1.34,8.8,14.54,50.4,1
8.75,4.08,9.34,4.17,0.67,5.55,6.79,7.56,46.91,1.79,7.82,12.15,6.37,1.44,1.25,8.8,14.25,53.870000000000005,1
9.09,4.59,10.53,4.76,0.58,5.84,6.12,6.6,48.11,1.79,9.09,12.4,6.54,1.53,0.96,8.32,13.58,54.21,1
9.17,4.84,12.15,5.1,0.58,5.74,5.65,6.03,49.26,1.62,10.19,12.4,6.63,1.53,0.87,7.46,12.53,53.23,1
9.34,5.27,14.1,5.86,0.58,5.74,3.92,3.92,48.730000000000004,1.53,11.21,13.25,6.97,1.53,0.96,5.93,10.62,52.0,1
9.77,5.78,16.56,7.05,0.58,5.36,2.49,2.68,50.269999999999996,1.62,12.57,14.1,7.22,1.53,1.06,3.92,8.9,50.92,1
10.28,5.44,17.32,7.05,0.58,3.35,1.34,1.82,47.18000000000001,1.62,14.1,14.44,7.39,1.34,1.25,2.3,6.6,49.03999999999999,1
9.09,3.83,14.69,3.74,0.58,2.2,1.34,1.63,37.1,1.53,15.54,14.44,7.9,1.06,1.25,1.15,4.4,47.269999999999996,1
5.52,2.64,7.31,2.13,0.67,1.73,1.44,1.63,23.07,1.7,15.88,14.44,7.73,1.06,1.53,0.87,2.59,45.8,1
2.98,1.36,3.83,0.94,0.67,1.34,1.53,1.63,14.28,1.45,14.61,11.72,4.33,1.25,1.34,0.87,1.82,37.39,1
0.6,1.28,1.96,1.02,0.77,1.44,1.63,1.63,10.329999999999998,1.02,11.81,5.35,2.64,1.25,0.96,1.06,1.53,25.62,1
0.85,1.45,1.45,1.02,0.77,1.44,1.73,1.63,10.34,1.45,6.88,2.55,2.21,1.15,0.96,1.15,1.25,17.6,1
0.94,1.62,1.19,1.19,0.87,1.44,1.73,1.73,10.709999999999999,1.79,0.43,2.04,2.13,1.25,1.06,1.06,0.87,10.63,1
1.11,1.53,1.02,1.19,0.87,1.44,1.73,1.73,10.62,2.13,0.43,2.21,2.21,1.34,1.25,1.34,1.25,12.16,1
1.28,1.62,1.02,1.36,0.96,1.44,1.73,1.82,11.23,2.21,0.43,2.13,2.21,1.44,1.25,1.34,1.34,12.350000000000001,1
1.36,1.45,0.94,1.53,0.96,1.44,1.82,1.92,11.42,2.21,0.43,2.04,2.13,1.44,1.25,1.44,1.34,12.280000000000001,1
1.02,1.19,0.85,1.45,0.87,1.44,1.44,1.44,9.7,2.04,0.51,2.13,2.13,1.44,1.25,1.44,1.34,12.280000000000001,1
1.02,1.28,0.94,1.62,0.77,1.53,2.01,2.78,11.95,2.21,0.51,2.13,2.21,1.44,1.34,1.06,1.15,12.05,1
1.87,1.28,1.62,1.19,0.67,1.34,7.27,8.04,23.28,2.13,0.51,2.04,2.04,1.34,1.15,0.48,2.59,12.280000000000001,1
3.83,1.7,3.32,1.62,0.67,1.73,9.37,9.37,31.609999999999996,2.3,0.6,1.79,2.21,1.15,0.87,4.12,9.47,22.509999999999998,1
5.35,2.3,4.84,2.38,0.77,2.78,10.71,10.43,39.56,2.21,1.62,3.66,2.89,1.25,0.77,5.55,10.62,28.57,1
5.78,2.64,5.69,2.72,0.77,4.02,12.34,11.38,45.339999999999996,1.36,4.93,7.22,3.66,1.34,0.96,6.6,11.29,37.36,1
6.12,2.98,6.54,2.98,0.77,4.88,12.72,11.57,48.559999999999995,1.11,6.88,9.0,4.42,1.44,0.87,7.37,12.34,43.43,1
6.8,3.23,7.14,3.32,0.87,5.65,11.95,11.0,49.959999999999994,1.19,8.66,9.94,4.93,1.34,0.87,7.56,12.34,46.83,1
6.88,3.57,7.99,3.4,0.77,6.12,9.76,9.37,47.86,1.28,10.87,10.45,4.59,1.25,0.77,7.08,11.76,48.05,1
7.22,3.91,8.92,4.0,0.77,6.41,8.23,8.42,47.879999999999995,1.19,12.15,10.45,4.5,1.25,0.67,6.98,11.0,48.19,1
8.07,4.25,10.02,4.5,0.58,6.31,6.51,6.6,46.84,1.28,13.25,10.7,4.42,1.15,0.77,6.12,9.76,47.449999999999996,1
8.66,5.1,13.59,5.69,0.58,6.22,4.02,3.92,47.78,1.45,14.61,11.98,4.93,0.87,0.96,2.39,5.93,43.12,1
9.51,5.78,16.56,7.39,0.58,5.55,2.49,2.49,50.349999999999994,1.45,15.2,12.15,5.01,0.58,1.06,1.06,3.83,40.34,1
10.11,6.2,17.32,8.16,0.58,4.4,1.73,2.11,50.61,1.45,14.95,10.11,3.23,0.67,1.15,0.96,2.2,34.72,1
10.11,5.52,17.66,7.73,0.48,3.45,1.44,1.73,48.12,0.85,11.38,3.15,2.38,0.77,0.96,1.06,1.63,22.18,1
9.6,4.0,17.32,4.17,0.58,2.3,1.44,1.53,40.940000000000005,0.94,7.39,2.47,2.21,0.87,1.06,1.06,1.15,17.15,1
4.25,1.96,5.44,1.19,0.67,1.44,1.53,1.63,18.11,1.53,0.77,2.13,2.04,0.96,0.96,1.06,0.87,10.32,1
0.51,1.19,2.21,0.68,0.67,1.34,1.63,1.44,9.67,1.7,0.43,2.3,2.21,1.06,1.15,1.25,1.15,11.25,1
0.94,1.45,1.53,0.94,0.77,1.44,1.73,1.63,10.43,1.79,0.51,2.21,2.21,1.15,1.25,1.34,1.34,11.8,1
1.02,1.62,1.19,1.02,0.87,1.44,1.82,1.73,10.709999999999999,1.87,0.6,2.21,2.21,1.15,1.25,1.34,1.34,11.97,1
1.11,1.62,1.02,1.11,0.96,1.44,1.82,1.73,10.809999999999999,1.96,0.51,2.21,2.3,1.15,1.25,1.34,1.34,12.059999999999999,1
1.28,1.7,0.94,1.11,0.96,1.53,1.82,1.82,11.16,2.04,0.51,2.21,2.3,1.15,1.34,1.34,1.34,12.23,1
1.28,1.45,0.94,1.19,0.96,1.53,1.82,1.82,10.99,2.04,0.51,2.21,2.38,1.25,1.34,1.44,1.34,12.51,1
1.02,1.45,0.85,1.19,0.87,1.53,1.63,1.53,10.07,1.96,0.51,2.13,2.13,1.25,1.44,0.77,1.06,11.25,1
