L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
6.46,12.82,3.15,1.28,1.44,1.06,1.34,1.25,28.8,1.7,1.02,1.53,1.45,0.67,0.96,1.15,1.63,10.11,1
3.15,6.03,1.62,1.19,1.53,1.06,1.34,1.34,17.259999999999998,1.79,0.94,1.53,1.36,0.77,0.96,1.06,1.73,10.14,1
0.77,2.13,0.51,1.45,1.34,1.06,1.25,1.34,9.85,1.87,0.85,1.45,1.36,0.77,0.96,1.15,1.73,10.14,1
0.43,1.02,0.43,1.79,1.44,1.06,1.34,1.53,9.04,1.87,0.77,1.36,1.45,0.77,0.96,1.15,1.73,10.059999999999999,1
0.26,0.68,0.43,1.96,1.53,1.15,1.53,1.63,9.17,1.87,0.77,1.36,1.28,0.77,1.06,0.77,1.44,9.32,1
0.34,0.77,0.34,1.96,1.53,1.15,1.53,1.63,9.25,1.79,0.68,0.94,1.45,0.39,0.77,8.9,13.2,28.12,1
0.43,0.85,0.43,1.96,1.53,1.15,1.44,1.73,9.52,1.7,1.28,2.89,1.87,0.39,0.87,13.01,17.12,39.13,1
0.51,0.94,0.43,2.04,1.63,1.15,1.53,1.73,9.959999999999999,1.7,2.21,3.74,2.3,0.48,1.25,13.39,17.79,42.86,1
0.43,1.02,0.43,2.13,1.44,1.15,1.63,1.92,10.149999999999999,1.7,2.21,3.74,2.3,0.48,1.25,13.39,17.79,42.86,1
0.51,1.11,0.43,2.13,1.53,1.15,1.73,2.01,10.6,1.53,10.19,9.51,3.15,1.06,2.68,14.54,18.07,60.730000000000004,1
0.6,1.28,0.34,2.13,1.06,0.77,7.75,5.45,19.38,1.79,12.91,11.72,4.84,1.73,3.92,14.25,17.79,68.95,1
0.85,5.69,0.34,1.96,0.87,0.87,13.96,10.81,35.35,1.96,14.35,13.42,6.12,1.92,3.54,12.43,15.4,69.13999999999999,1
1.45,9.85,0.43,1.87,0.58,0.77,17.12,13.58,45.650000000000006,2.21,16.31,13.67,6.8,1.73,3.06,9.76,13.2,66.74,1
2.04,13.08,0.68,1.96,0.96,0.87,20.27,15.4,55.260000000000005,2.47,18.43,14.69,7.22,1.73,3.06,7.65,11.48,66.73,1
2.89,13.42,2.13,2.38,1.44,1.44,20.75,15.4,59.85,2.72,19.79,15.46,7.65,1.73,2.97,5.36,9.37,65.05,1
5.44,14.1,3.32,3.06,1.63,2.39,17.5,13.39,60.83,2.72,19.79,15.46,7.65,1.73,2.97,5.36,9.37,65.05,1
5.44,14.1,3.32,3.06,1.63,2.39,17.5,13.39,60.83,3.49,21.23,16.22,8.66,0.48,2.2,1.25,3.73,57.25999999999999,1
6.37,14.86,4.0,3.32,1.53,2.49,15.4,11.38,59.35,3.57,21.23,15.46,8.33,0.48,1.92,1.06,2.97,55.02,1
7.31,14.86,4.67,3.23,1.63,2.59,13.2,9.18,56.67,3.57,21.23,15.46,8.33,0.48,1.92,1.06,2.97,55.02,1
8.07,14.44,5.35,3.23,1.73,2.59,10.14,4.98,50.53,2.38,11.3,11.04,2.98,0.67,1.44,0.87,1.63,32.31,1
8.49,14.44,6.29,3.32,1.63,2.3,5.74,2.01,44.22,2.38,11.3,11.04,2.98,0.67,1.44,0.87,1.63,32.31,1
8.49,14.44,7.31,3.49,0.96,2.01,2.78,1.34,40.82000000000001,2.13,1.62,2.64,1.7,0.67,0.96,0.87,1.44,12.03,1
8.58,13.76,4.5,1.79,1.15,1.34,1.53,1.15,33.8,1.53,1.28,2.21,1.45,0.77,0.96,1.06,1.63,10.89,1
6.8,11.64,2.64,1.11,1.34,1.06,1.25,1.15,26.990000000000002,1.7,1.19,1.87,1.28,0.87,0.96,1.15,1.73,10.75,1
3.15,5.44,0.94,1.36,1.44,0.96,1.34,1.34,15.97,1.79,1.19,1.62,1.28,0.77,0.96,1.15,1.73,10.49,1
0.68,1.7,0.43,1.62,1.25,1.06,1.15,1.34,9.23,1.79,1.11,1.53,1.28,0.77,0.96,1.15,1.73,10.32,1
0.34,0.77,0.34,1.79,1.44,1.06,1.34,1.63,8.71,1.96,0.77,1.36,1.19,0.87,0.96,0.58,1.34,9.03,1
